time,psn,diffPressure,volumePercentage,vacuumTransducerDegreeOne,currentVolume,unit,weight,height,pressure,medium,mediumName,color,tankType,tankTypeName,gpsLongitude,gpsLatitude,gpsAddress,temperature,temperatureOne,temperatureTwo,temperatureThree,electricityPercentage,currentVoltage,batteryCapacity,currentCapacity,currentChargingCurrent,illuminationIntensity,standardVolumeTotal,standardFlow,workingFlow,flowTemperature,flowPressure,duration,x,y,Tanker_Code,Lic_Number,ID
2023-02-20 08:37:46,2021121390002,0.014,79.47,99.83,10.111,m³,11556.0,1515,0.403,1,LOX,#F71515,1,卧式,121.3681341390859,31.388675833362406,上海市宝山区富锦路5380号-临,50,-1,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.361583,31.382885,52Q522,沪EE6758,263541706820485120
2023-02-20 08:32:46,2021121390002,0.014,79.11,99.83,10.065,m³,11504.0,1508,0.404,1,LOX,#F71515,1,卧式,121.36856049012765,31.38883005049244,上海市宝山区富锦路5356-3号-临,45,-2,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.362008,31.383046,52Q522,沪EE6758,263541706820485120
2023-02-20 08:27:46,2021121390002,0.014,79.56,99.83,10.122,m³,11569.0,1517,0.402,1,LOX,#F71515,1,卧式,121.3688983160764,31.38897540753218,上海市宝山区富锦路5356号,40,-2,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.362344,31.383196,52Q522,沪EE6758,263541706820485120
2023-02-20 08:22:46,2021121390002,0.014,79.29,99.83,10.088,m³,11530.0,1512,0.402,1,LOX,#F71515,1,卧式,121.36928432705595,31.38911821411517,上海市宝山区富锦路5326号,35,-2,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.362729,31.383345,52Q522,沪EE6758,263541706820485120
2023-02-20 08:17:46,2021121390002,0.014,79.74,99.83,10.145,m³,11595.0,1520,0.404,1,LOX,#F71515,1,卧式,121.36950121333203,31.389263333697382,上海市宝山区富锦路5316号-临,30,-3,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.362945,31.383493,52Q522,沪EE6758,263541706820485120
2023-02-20 08:12:46,2021121390002,0.015,80.53,99.83,10.246,m³,11711.0,1534,0.405,1,LOX,#F71515,1,卧式,121.3703859175863,31.38948778621336,上海市宝山区富锦路5288号-临,25,-3,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.363827,31.383731,52Q522,沪EE6758,263541706820485120
2023-02-20 08:07:47,2021121390002,0.014,79.11,100.0,10.065,m³,11504.0,1508,0.402,1,LOX,#F71515,1,卧式,121.37074006314573,31.389549230016218,上海市宝山区富锦路5288号-临,20,-3,,149,100,4.26,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.36418,31.383797,52Q522,沪EE6758,263541706820485120
2023-02-20 08:02:46,2021121390002,0.015,82.78,100.0,10.532,m³,12038.0,1577,0.405,1,LOX,#F71515,1,卧式,121.38936110093817,31.394309100191748,上海市宝山区X122(富锦路),15,-4,,149,100,4.26,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.382776,31.388671,52Q522,沪EE6758,263541706820485120
2023-02-20 07:57:47,2021121390002,0.015,82.1,100.0,10.445,m³,11938.0,1564,0.405,1,LOX,#F71515,1,卧式,121.3996488920466,31.382698896324513,上海市宝山区潘泾路941号,10,-4,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.393073,31.376979,52Q522,沪EE6758,263541706820485120
2023-02-20 07:52:47,2021121390002,0.014,79.83,100.0,10.156,m³,11608.0,1521,0.399,1,LOX,#F71515,1,卧式,121.40798567409233,31.376852134855117,上海市宝山区富联路1102号,5,-4,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.401436,31.371007,52Q522,沪EE6758,263541706820485120
2023-02-20 07:48:14,2021121390002,0.014,79.91,100.0,10.167,m³,11620.0,1523,0.4,1,LOX,#F71515,1,卧式,0.0,0.0,——,0,-4,,149,100,4.26,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,-0.006505,-0.006004,52Q522,沪EE6758,263541706820485120
2023-02-19 18:16:45,2021121390002,0.015,80.62,99.83,10.257,m³,11723.0,1536,0.442,1,LOX,#F71515,1,卧式,121.40764283395328,31.377280176251436,上海市宝山区富联路1166号,730,-9,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.401092,31.371441,52Q522,沪EE6758,263541706820485120
2023-02-19 18:11:45,2021121390002,0.015,80.53,99.83,10.246,m³,11711.0,1534,0.43,1,LOX,#F71515,1,卧式,121.40742766619988,31.377480454015508,上海市宝山区富联路1166号,725,-9,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.400876,31.371645,52Q522,沪EE6758,263541706820485120
2023-02-19 18:06:45,2021121390002,0.011,62.15,99.83,7.907,m³,9037.0,1221,0.449,1,LOX,#F71515,1,卧式,121.40742766619988,31.377480454015508,上海市宝山区富联路1166号,720,-11,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.400876,31.371645,52Q522,沪EE6758,263541706820485120
2023-02-19 18:05:45,2021121390002,0.011,58.6,99.83,7.456,m³,8522.0,1164,0.456,1,LOX,#F71515,1,卧式,121.40742766619988,31.377480454015508,上海市宝山区富联路1166号,719,-11,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.400876,31.371645,52Q522,沪EE6758,263541706820485120
2023-02-19 17:56:55,2021121390002,0.008,42.83,99.83,5.449,m³,6228.0,914,0.549,1,LOX,#F71515,1,卧式,121.40743549479207,31.377484655284526,上海市宝山区富联路1166号,710,-14,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.400884,31.371649,52Q522,沪EE6758,263541706820485120
2023-02-19 17:53:50,2021121390002,0.011,56.36,99.83,7.171,m³,8196.0,1128,0.55,1,LOX,#F71515,1,卧式,121.40788176332163,31.377374317319575,上海市宝山区富联路1126号,707,-15,,149,100,4.26,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.401332,31.371531,52Q522,沪EE6758,263541706820485120
2023-02-19 17:49:47,2021121390002,0.008,42.83,99.83,5.449,m³,6228.0,914,0.55,1,LOX,#F71515,1,卧式,121.40663003185882,31.366259474686316,上海市宝山区宝安公路965号,703,-16,,149,100,4.26,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.400067,31.360435,52Q522,沪EE6758,263541706820485120
2023-02-19 17:48:47,2021121390002,0.009,45.28,99.83,5.761,m³,6584.0,953,0.55,1,LOX,#F71515,1,卧式,121.40304337064666,31.365249792452364,上海市宝山区宝安公路1021号,702,-16,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.396465,31.359481,52Q522,沪EE6758,263541706820485120
2023-02-19 17:43:47,2021121390002,0.008,42.11,99.83,5.358,m³,6124.0,903,0.55,1,LOX,#F71515,1,卧式,121.38202098433948,31.36458715428921,上海市宝山区宝安公路1461号,697,-18,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.375412,31.358937,52Q522,沪EE6758,263541706820485120
2023-02-19 17:43:05,2021121390002,0.009,47.94,99.83,6.1,m³,6972.0,995,0.552,1,LOX,#F71515,1,卧式,121.37969428094137,31.363761082686985,上海市宝山区宝安公路1515号,696,-18,,149,100,4.26,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.373088,31.358098,52Q522,沪EE6758,263541706820485120
2023-02-19 17:37:47,2021121390002,0.008,39.47,99.83,5.022,m³,5740.0,860,0.552,1,LOX,#F71515,1,卧式,121.35743476325645,31.355813220440744,上海市宝山区宝安公路2111号,691,-21,,149,100,4.26,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.350911,31.349826,52Q522,沪EE6758,263541706820485120
2023-02-19 17:36:47,2021121390002,0.008,37.55,99.74,4.778,m³,5461.0,830,0.552,1,LOX,#F71515,1,卧式,121.35099779602875,31.354255790227796,上海市宝山区宝安公路2171号,690,-21,,149,100,4.26,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.344505,31.348147,52Q522,沪EE6758,263541706820485120
2023-02-19 17:30:47,2021121390002,0.009,46.82,99.74,5.957,m³,6808.0,977,0.553,1,LOX,#F71515,1,卧式,121.36395020321721,31.33836434610686,上海市宝山区陈富路1594号,684,-25,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.357403,31.3325,52Q522,沪EE6758,263541706820485120
2023-02-19 17:25:47,2021121390002,0.008,42.01,99.83,5.345,m³,6109.0,901,0.553,1,LOX,#F71515,1,卧式,121.34162477997656,31.338842667477355,上海市嘉定区沪翔东路,679,-27,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.335179,31.332584,52Q522,沪EE6758,263541706820485120
2023-02-19 17:20:47,2021121390002,0.009,45.07,99.83,5.735,m³,6555.0,950,0.553,1,LOX,#F71515,1,卧式,121.3170986955072,31.332305756418826,上海市嘉定区沪翔高速,674,-31,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.310675,31.325983,52Q522,沪EE6758,263541706820485120
2023-02-19 17:15:47,2021121390002,0.008,42.62,99.83,5.423,m³,6198.0,911,0.554,1,LOX,#F71515,1,卧式,121.27258077478938,31.32236047532168,上海市嘉定区沪翔高速,669,-35,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.265995,31.316707,52Q522,沪EE6758,263541706820485120
2023-02-19 17:10:45,2021121390002,0.007,36.66,99.83,4.664,m³,5330.0,815,0.554,1,LOX,#F71515,1,卧式,121.27174149120744,31.322539565753356,上海市嘉定区沪翔高速,663,-39,,149,100,4.26,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.265155,31.316891,52Q522,沪EE6758,263541706820485120
2023-02-19 17:05:47,2021121390002,0.008,36.85,99.83,4.689,m³,5359.0,818,0.557,1,LOX,#F71515,1,卧式,121.27012715455531,31.323152360602926,上海市嘉定区沪翔高速,659,-43,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.263538,31.31751,52Q522,沪EE6758,263541706820485120
2023-02-19 17:01:47,2021121390002,0.01,50.11,99.83,6.375,m³,7286.0,1029,0.555,1,LOX,#F71515,1,卧式,121.25857025607307,31.296159085928767,上海市嘉定区G15(沈海高速),655,-48,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.252004,31.290497,52Q522,沪EE6758,263541706820485120
2023-02-19 16:56:47,2021121390002,0.009,48.77,99.83,6.205,m³,7092.0,1008,0.557,1,LOX,#F71515,1,卧式,121.24706444921554,31.24499843545119,上海市青浦区G15(沈海高速),650,-54,,149,100,4.26,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.240498,31.239185,52Q522,沪EE6758,263541706820485120
2023-02-19 16:51:47,2021121390002,0.009,44.67,99.83,5.683,m³,6495.0,943,0.557,1,LOX,#F71515,1,卧式,121.27517941480042,31.19890371011308,上海市青浦区华徐公路566号-2号楼,645,-62,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.268602,31.193232,52Q522,沪EE6758,263541706820485120
2023-02-19 16:46:47,2021121390002,0.01,50.0,99.83,6.362,m³,7271.0,1028,0.558,1,LOX,#F71515,1,卧式,121.30062930320194,31.15416329427801,上海市松江区G15(沈海高速),640,-72,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.294157,31.148087,52Q522,沪EE6758,263541706820485120
2023-02-19 16:41:47,2021121390002,0.01,49.9,99.83,6.349,m³,7256.0,1026,0.558,1,LOX,#F71515,1,卧式,121.30577280733492,31.10883463502506,上海市松江区G15(沈海高速),635,-81,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.299298,31.10266,52Q522,沪EE6758,263541706820485120
2023-02-19 16:36:47,2021121390002,0.009,46.41,99.83,5.905,m³,6749.0,971,0.558,1,LOX,#F71515,1,卧式,121.29901818921535,31.09915971009956,上海市松江区X347(莘砖公路),630,-92,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.292518,31.093109,52Q522,沪EE6758,263541706820485120
2023-02-19 16:31:47,2021121390002,0.008,42.01,99.83,5.345,m³,6109.0,901,0.558,1,LOX,#F71515,1,卧式,121.29573293994189,31.099080675587476,上海市松江区莘砖公路3118,625,-105,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.289217,31.093092,52Q522,沪EE6758,263541706820485120
2023-02-19 16:26:47,2021121390002,0.009,46.51,99.83,5.918,m³,6764.0,972,0.558,1,LOX,#F71515,1,卧式,121.28022805082989,31.098515240601127,上海市松江区莘砖公路3989号,620,-119,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.273646,31.092786,52Q522,沪EE6758,263541706820485120
2023-02-19 16:20:47,2021121390002,0.008,42.01,99.83,5.345,m³,6109.0,901,0.573,1,LOX,#F71515,1,卧式,121.2617099427485,31.09061082602408,上海市松江区洞业路299号,614,-140,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.255115,31.084962,52Q522,沪EE6758,263541706820485120
2023-02-19 16:15:47,2021121390002,0.008,42.21,99.74,5.371,m³,6139.0,904,0.573,1,LOX,#F71515,1,卧式,121.26171809081481,31.09061078681492,上海市松江区洞业路299号,609,-146,,149,100,4.27,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.255123,31.084962,52Q522,沪EE6758,263541706820485120
2023-02-19 16:10:47,2021121390002,0.009,43.75,99.74,5.566,m³,6361.0,929,0.567,1,LOX,#F71515,1,卧式,121.26171808894772,31.090608887466086,上海市松江区洞业路299号,604,-149,,149,100,4.29,3000,3000,3,2982,1210.0,87.0,0.0,-157.0,0.0,0,121.255123,31.08496,52Q522,沪EE6758,263541706820485120
2023-02-19 16:05:47,2021121390002,0.009,46.72,99.83,5.944,m³,6793.0,976,0.559,1,LOX,#F71515,1,卧式,121.26172596352912,31.09060695027579,上海市松江区洞业路299号,599,-149,,149,100,4.29,3000,3000,3,2982,769.0,87.0,0.0,-157.0,0.0,0,121.255131,31.084958,52Q522,沪EE6758,263541706820485120
2023-02-19 16:00:50,2021121390002,0.01,49.8,99.83,6.336,m³,7242.0,1024,0.555,1,LOX,#F71515,1,卧式,121.26173411343035,31.090608810541156,上海市松江区洞业路299号,594,-149,,149,100,4.29,3000,3000,3,0,0.0,0.0,0.0,0.0,0.0,0,121.255139,31.08496,52Q522,沪EE6758,263541706820485120
2023-02-19 15:55:48,2021121390002,0.01,52.67,99.83,6.701,m³,7659.0,1070,0.539,1,LOX,#F71515,1,卧式,121.26170208600362,31.09063094281677,上海市松江区洞业路299号,589,-147,,149,100,4.29,3000,3000,3,2982,10.0,49.0,0.0,-155.0,0.0,0,121.255107,31.084982,52Q522,沪EE6758,263541706820485120
2023-02-19 15:50:47,2021121390002,0.011,56.46,99.83,7.184,m³,8211.0,1130,0.524,1,LOX,#F71515,1,卧式,121.2647044580354,31.09790092678334,上海市松江区X023(沈砖公路),584,-148,,149,100,4.29,3000,3000,3,2982,200.0,0.0,0.0,-131.0,0.0,0,121.2581,31.09226,52Q522,沪EE6758,263541706820485120
2023-02-19 15:45:47,2021121390002,0.011,61.54,99.83,7.83,m³,8949.0,1211,0.522,1,LOX,#F71515,1,卧式,121.27164618251685,31.095127380401173,上海市松江区沪松公路3496号,578,-144,,149,100,4.29,3000,3000,3,2982,200.0,0.0,0.0,-137.0,0.0,0,121.265047,31.089476,52Q522,沪EE6758,263541706820485120
2023-02-19 15:40:47,2021121390002,0.011,56.67,99.83,7.21,m³,8241.0,1133,0.521,1,LOX,#F71515,1,卧式,121.26843016078857,31.070599683577257,上海市松江区沪松公路4829,574,-151,,149,100,4.28,3000,3000,3,2982,200.0,0.0,0.0,-149.0,0.0,0,121.261851,31.064965,52Q522,沪EE6758,263541706820485120
2023-02-19 15:31:47,2021121390002,0.01,52.46,99.83,6.675,m³,7629.0,1067,0.543,1,LOX,#F71515,1,卧式,121.27421962662055,31.052621381105546,上海市松江区徐塘路499号,565,-148,,149,100,4.29,3000,3000,3,2982,200.0,0.0,0.0,-157.0,0.0,0,121.267653,31.046961,52Q522,沪EE6758,263541706820485120
2023-02-19 15:26:47,2021121390002,0.01,53.7,99.74,6.832,m³,7808.0,1086,0.51,1,LOX,#F71515,1,卧式,121.27422748508857,31.05257939487266,上海市松江区徐塘路,560,-151,,149,100,4.29,3000,3000,3,2982,680.0,0.0,0.0,-157.0,0.0,0,121.267661,31.046919,52Q522,沪EE6758,263541706820485120
2023-02-19 15:21:47,2021121390002,0.01,52.57,99.74,6.688,m³,7644.0,1068,0.507,1,LOX,#F71515,1,卧式,121.27262156090478,31.05147331130198,上海市松江区明南路518号,555,-149,,149,100,4.29,3000,3000,3,2982,680.0,0.0,0.0,-156.0,0.0,0,121.266052,31.045823,52Q522,沪EE6758,263541706820485120
2023-02-19 15:16:47,2021121390002,0.01,53.29,99.83,6.78,m³,7749.0,1080,0.506,1,LOX,#F71515,1,卧式,121.27104917474593,31.043648858415995,上海市松江区中凯路,550,-150,,149,100,4.29,3000,3000,3,2982,680.0,0.0,0.0,-155.0,0.0,0,121.264474,31.038006,52Q522,沪EE6758,263541706820485120
2023-02-19 15:11:47,2021121390002,0.011,61.64,99.83,7.843,m³,8964.0,1213,0.508,1,LOX,#F71515,1,卧式,121.24088359525282,31.026723083053618,上海市松江区谷阳北路633号,545,-151,,149,100,4.29,3000,3000,3,2982,680.0,0.0,0.0,-157.0,0.0,0,121.234363,31.020806,52Q522,沪EE6758,263541706820485120
2023-02-19 15:06:47,2021121390002,0.01,53.6,99.83,6.819,m³,7794.0,1085,0.507,1,LOX,#F71515,1,卧式,121.18371944092624,31.025620309174126,上海市松江区G60(沪昆高速),540,-151,,149,100,4.29,3000,3000,3,2982,680.0,0.0,0.0,-157.0,0.0,0,121.177253,31.019486,52Q522,沪EE6758,263541706820485120
2023-02-19 15:01:07,2021121390002,0.011,61.64,99.83,7.843,m³,8964.0,1213,0.507,1,LOX,#F71515,1,卧式,121.15097009440026,31.03469034976426,上海市松江区G1503(上海绕城高速),534,-151,,149,100,4.29,3000,3000,3,2982,680.0,0.0,0.0,-151.0,0.0,0,121.144388,31.029046,52Q522,沪EE6758,263541706820485120
2023-02-19 14:54:07,2021121390002,0.01,53.29,99.74,6.78,m³,7749.0,1080,0.505,1,LOX,#F71515,1,卧式,121.13129282421951,31.100854633201568,上海市松江区G1503(上海绕城高速),527,-151,,149,100,4.29,3000,3000,3,2982,680.0,0.0,0.0,-152.0,0.0,0,121.124714,31.095105,52Q522,沪EE6758,263541706820485120
2023-02-19 14:49:07,2021121390002,0.011,56.57,99.74,7.197,m³,8226.0,1132,0.503,1,LOX,#F71515,1,卧式,121.14846643947044,31.14581080276153,上海市青浦区G1503(上海绕城高速),522,-149,,149,100,4.29,3000,3000,3,2982,680.0,0.0,0.0,-132.0,0.0,0,121.141873,31.140172,52Q522,沪EE6758,263541706820485120
2023-02-19 14:43:13,2021121390002,0.012,65.74,99.74,8.364,m³,9560.0,1279,0.5,1,LOX,#F71515,1,卧式,121.15633664065341,31.19088139997105,上海市青浦区S125(北青公路),516,-149,,149,100,4.28,3000,3000,3,2982,680.0,0.0,0.0,-158.0,0.0,0,121.149769,31.185201,52Q522,沪EE6758,263541706820485120
2023-02-19 14:39:10,2021121390002,0.01,53.08,99.74,6.754,m³,7719.0,1076,0.5,1,LOX,#F71515,1,卧式,121.1583778263584,31.18024013499264,上海市青浦区崧泽大道7801,512,-152,,149,100,4.28,3000,3000,3,2982,680.0,0.0,0.0,-157.0,0.0,0,121.151821,31.17454,52Q522,沪EE6758,263541706820485120
2023-02-19 14:38:10,2021121390002,0.011,56.87,99.74,7.236,m³,8270.0,1136,0.5,1,LOX,#F71515,1,卧式,121.15836162579363,31.179101116873316,上海市青浦区汇金路1033,511,-151,,149,100,4.28,3000,3000,3,2982,680.0,0.0,0.0,-158.0,0.0,0,121.151805,31.173402,52Q522,沪EE6758,263541706820485120
2023-02-19 14:37:09,2021121390002,0.011,56.06,99.83,7.132,m³,8151.0,1123,0.498,1,LOX,#F71515,1,卧式,121.15884685405716,31.176618715283006,上海市青浦区汇金路958号,510,-152,,149,100,4.28,3000,3000,3,2982,680.0,0.0,0.0,-158.0,0.0,0,121.152292,31.170914,52Q522,沪EE6758,263541706820485120
2023-02-19 14:36:08,2021121390002,0.012,66.34,99.83,8.44,m³,9646.0,1289,0.5,1,LOX,#F71515,1,卧式,121.16347064624438,31.176685943519512,上海市青浦区汇邦路,509,-151,,149,100,4.29,3000,3000,3,2982,680.0,0.0,0.0,-158.0,0.0,0,121.156931,31.17092,52Q522,沪EE6758,263541706820485120
2023-02-19 14:31:07,2021121390002,0.01,52.16,99.83,6.636,m³,7584.0,1062,0.516,1,LOX,#F71515,1,卧式,121.16514132248695,31.179165751161708,上海市青浦区崧泽高架桥,504,-149,,149,100,4.29,3000,3000,3,2982,672.0,72.0,0.0,-157.0,0.0,0,121.158608,31.173374,52Q522,沪EE6758,263541706820485120
2023-02-19 14:26:07,2021121390002,0.01,55.44,99.83,7.054,m³,8062.0,1114,0.508,1,LOX,#F71515,1,卧式,121.16514132248695,31.179165751161708,上海市青浦区崧泽高架桥,499,-149,,149,100,4.29,3000,3000,3,2982,210.0,86.0,0.0,-157.0,0.0,0,121.158608,31.173374,52Q522,沪EE6758,263541706820485120
2023-02-19 14:21:07,2021121390002,0.011,61.54,99.83,7.83,m³,8949.0,1211,0.486,1,LOX,#F71515,1,卧式,121.16542761432409,31.178687424637655,上海市青浦区汇滨路,494,-150,,149,100,4.28,3000,3000,3,2982,861.0,0.0,0.0,-157.0,0.0,0,121.158896,31.172891,52Q522,沪EE6758,263541706820485120
2023-02-19 14:11:36,2021121390002,0.011,60.13,99.83,7.65,m³,8743.0,1188,0.487,1,LOX,#F71515,1,卧式,121.15215289759556,31.192117610973085,上海市青浦区北青公路8688号-临,484,-151,,149,100,4.29,3000,3000,3,2982,861.0,0.0,0.0,-151.0,0.0,0,121.145576,31.186469,52Q522,沪EE6758,263541706820485120
2023-02-19 14:06:07,2021121390002,0.012,66.64,99.83,8.478,m³,9690.0,1294,0.486,1,LOX,#F71515,1,卧式,121.1532377192525,31.249262313141678,上海市青浦区G1503(上海绕城高速),479,-152,,149,100,4.28,3000,3000,3,2982,861.0,0.0,0.0,-159.0,0.0,0,121.146635,31.2436,52Q522,沪EE6758,263541706820485120
2023-02-19 13:57:07,2021121390002,0.011,59.62,99.83,7.585,m³,8669.0,1180,0.482,1,LOX,#F71515,1,卧式,121.17166000225454,31.334021238288067,上海市嘉定区G1503(顾浦河桥),470,-151,,149,100,4.28,3000,3000,3,2982,861.0,0.0,0.0,-147.0,0.0,0,121.165129,31.32811,52Q522,沪EE6758,263541706820485120
2023-02-19 13:52:07,2021121390002,0.011,58.81,99.83,7.482,m³,8551.0,1167,0.482,1,LOX,#F71515,1,卧式,121.22502483436078,31.35171746002278,上海市嘉定区G1503(六里中心河桥),465,-152,,149,100,4.28,3000,3000,3,2982,861.0,0.0,0.0,-157.0,0.0,0,121.218559,31.345507,52Q522,沪EE6758,263541706820485120
2023-02-19 13:47:07,2021121390002,0.012,62.65,99.83,7.971,m³,9110.0,1229,0.478,1,LOX,#F71515,1,卧式,121.21336728895753,31.38637882556492,上海市嘉定区G15(沈海高速),460,-153,,149,100,4.29,3000,3000,3,2982,861.0,0.0,0.0,-159.0,0.0,0,121.206956,31.380039,52Q522,沪EE6758,263541706820485120
2023-02-19 13:42:07,2021121390002,0.011,59.51,99.83,7.572,m³,8654.0,1179,0.478,1,LOX,#F71515,1,卧式,121.2052062663869,31.39699961720588,上海市嘉定区G15(沈海高速),455,-152,,149,100,4.29,3000,3000,3,2982,861.0,0.0,0.0,-155.0,0.0,0,121.198811,31.39064,52Q522,沪EE6758,263541706820485120
2023-02-19 13:36:47,2021121390002,0.011,57.78,99.83,7.352,m³,8403.0,1151,0.478,1,LOX,#F71515,1,卧式,121.19944228747566,31.40448887375518,上海市嘉定区G15(沈海高速),450,-152,,149,100,4.29,3000,3000,3,2982,861.0,0.0,0.0,-153.0,0.0,0,121.193046,31.398154,52Q522,沪EE6758,263541706820485120
2023-02-19 13:31:47,2021121390002,0.011,60.53,99.83,7.701,m³,8802.0,1195,0.474,1,LOX,#F71515,1,卧式,121.19282199183061,31.410005688350786,上海市嘉定区汇通路8,445,-151,,149,100,4.28,3000,3000,3,2982,861.0,0.0,0.0,-154.0,0.0,0,121.186411,31.403736,52Q522,沪EE6758,263541706820485120
2023-02-19 13:26:47,2021121390002,0.011,58.5,99.74,7.443,m³,8507.0,1162,0.474,1,LOX,#F71515,1,卧式,121.19573505045557,31.415588257846807,上海市嘉定区宝钱公路3690号,440,-151,,149,100,4.29,3000,3000,3,2982,861.0,0.0,0.0,-158.0,0.0,0,121.189334,31.409286,52Q522,沪EE6758,263541706820485120
2023-02-19 13:21:47,2021121390002,0.012,64.15,99.74,8.162,m³,9329.0,1253,0.472,1,LOX,#F71515,1,卧式,121.2110260463212,31.42575391970306,上海市嘉定区宝钱公路3170号,435,-149,,149,100,4.29,3000,3000,3,2982,861.0,0.0,0.0,-150.0,0.0,0,121.204635,31.419405,52Q522,沪EE6758,263541706820485120
2023-02-19 13:16:47,2021121390002,0.012,65.05,99.74,8.276,m³,9459.0,1268,0.472,1,LOX,#F71515,1,卧式,121.23242784019274,31.435793610613683,上海市嘉定区宝钱公路2474号,430,-147,,149,100,4.29,3000,3000,3,2982,861.0,0.0,0.0,-157.0,0.0,0,121.225958,31.429719,52Q522,沪EE6758,263541706820485120
2023-02-19 13:11:47,2021121390002,0.011,58.81,99.74,7.482,m³,8551.0,1167,0.47,1,LOX,#F71515,1,卧式,121.25676379054411,31.442911790328083,上海市嘉定区嘉行公路1947号,425,-152,,149,100,4.29,3000,3000,3,2982,861.0,0.0,0.0,-160.0,0.0,0,121.250185,31.43723,52Q522,沪EE6758,263541706820485120
2023-02-19 13:06:47,2021121390002,0.011,57.89,99.83,7.365,m³,8418.0,1153,0.489,1,LOX,#F71515,1,卧式,121.2608041982029,31.435609538523767,上海市嘉定区嘉行公路1888号,420,-149,,149,100,4.29,3000,3000,3,2982,861.0,0.0,0.0,-160.0,0.0,0,121.254224,31.42996,52Q522,沪EE6758,263541706820485120
2023-02-19 13:01:47,2021121390002,0.011,60.83,99.83,7.74,m³,8846.0,1200,0.484,1,LOX,#F71515,1,卧式,121.26080419987338,31.435611437826722,上海市嘉定区嘉行公路1888号,415,-150,,149,100,4.29,3000,3000,3,2982,430.0,92.0,0.0,-159.0,0.0,0,121.254224,31.429962,52Q522,沪EE6758,263541706820485120
2023-02-19 12:56:47,2021121390002,0.012,64.15,99.83,8.162,m³,9329.0,1253,0.475,1,LOX,#F71515,1,卧式,121.26081207126698,31.4356035246654,上海市嘉定区嘉行公路1888号,410,-149,,149,100,4.29,3000,3000,3,2980,22.0,59.0,0.0,-158.0,0.0,0,121.254232,31.429954,52Q522,沪EE6758,263541706820485120
2023-02-19 12:51:47,2021121390002,0.013,68.8,99.83,8.753,m³,10004.0,1330,0.452,1,LOX,#F71515,1,卧式,121.25842276720985,31.434528967827156,上海市嘉定区嘉行公路1980号,405,-152,,149,100,4.29,3000,3000,3,2980,360.0,0.0,0.0,-159.0,0.0,0,121.251848,31.428864,52Q522,沪EE6758,263541706820485120
